query,hint,latency_seconds,error
7c.sql,hint28,,
7c.sql,hint29,7.167662999999999,
7c.sql,hint30,3.640081,
7c.sql,hint31,23.297464,
7c.sql,hint32,6.746835,
7c.sql,hint33,8.676594,
7c.sql,hint34,10.987949,
7c.sql,hint35,6.129526,
7c.sql,hint36,,
7c.sql,hint37,18.854383,
7c.sql,hint38,6.975642,
7c.sql,hint39,3.978502,
7c.sql,hint40,23.197758,
7c.sql,hint41,5.944941,
7c.sql,hint42,3.671298,
7c.sql,hint43,21.947326,
7c.sql,hint44,6.311258,
7c.sql,hint45,3.673087,
7c.sql,hint46,10.145634,
7c.sql,hint47,19.077019,
7c.sql,hint48,7.042343,
17b.sql, ,19.940713,
17b.sql,hint1,13.724899,
17b.sql,hint2,,
17b.sql,hint3,4.967714,
17b.sql,hint4,9.193524,
17b.sql,hint5,4.351578000000001,
17b.sql,hint6,8.825406000000001,
17b.sql,hint7,8.299609,
17b.sql,hint8,3.845541,
17b.sql,hint9,11.080546,
17b.sql,hint10,11.386,
17b.sql,hint11,9.551047,
17b.sql,hint12,3.5712379999999997,
17b.sql,hint13,11.968697,
17b.sql,hint14,9.685445,
17b.sql,hint15,3.496775,
17b.sql,hint16,6.498743999999999,
17b.sql,hint17,7.408132999999999,
17b.sql,hint18,9.91224,
17b.sql,hint19,10.665702,
17b.sql,hint20,4.02107,
17b.sql,hint21,9.476782,
17b.sql,hint22,9.43816,
17b.sql,hint23,3.633033,
17b.sql,hint24,,
17b.sql,hint25,3.380722,
17b.sql,hint26,10.699107,
17b.sql,hint27,,
17b.sql,hint28,5.899457,
17b.sql,hint29,9.289041,
17b.sql,hint30,9.183743,
17b.sql,hint31,4.4840290000000005,
17b.sql,hint32,9.166395,
17b.sql,hint33,8.959451,
17b.sql,hint34,13.779137,
17b.sql,hint35,14.900311,
17b.sql,hint36,12.776578,
17b.sql,hint37,11.262312,
17b.sql,hint38,21.376673,
17b.sql,hint39,,
17b.sql,hint40,9.90434,
17b.sql,hint41,12.397141,
17b.sql,hint42,11.752665,
17b.sql,hint43,9.05638,
17b.sql,hint44,,
17b.sql,hint45,8.699638,
17b.sql,hint46,10.884621,
17b.sql,hint47,,
17b.sql,hint48,16.773588,
17f.sql, ,9.08569,
17f.sql,hint1,15.697571,
17f.sql,hint2,7.432892,
17f.sql,hint3,,
17f.sql,hint4,,
17f.sql,hint5,,
17f.sql,hint6,14.519047,
17f.sql,hint7,11.663933,
17f.sql,hint8,6.70418,
17f.sql,hint9,20.990224,
17f.sql,hint10,,
17f.sql,hint11,17.263483,
17f.sql,hint12,6.113683,
17f.sql,hint13,19.846002,
17f.sql,hint14,17.317559000000003,
17f.sql,hint15,6.5908109999999995,
17f.sql,hint16,11.885995,
17f.sql,hint17,11.643145,
17f.sql,hint18,17.550702,
17f.sql,hint19,15.34742,
17f.sql,hint20,6.559246,
17f.sql,hint21,15.623807,
17f.sql,hint22,14.283689,
17f.sql,hint23,6.438155,
17f.sql,hint24,17.0675,
17f.sql,hint25,6.231394,
17f.sql,hint26,17.504586,
17f.sql,hint27,,
17f.sql,hint28,10.092783,
17f.sql,hint29,15.560301,
17f.sql,hint30,13.488924,
17f.sql,hint31,10.42113,
17f.sql,hint32,11.076742,
17f.sql,hint33,,
17f.sql,hint34,19.417115000000003,
17f.sql,hint35,18.887634,
17f.sql,hint36,16.776549,
17f.sql,hint37,16.252009,
17f.sql,hint38,25.540739,
17f.sql,hint39,16.532932000000002,
17f.sql,hint40,11.628108,
17f.sql,hint41,17.665288,
17f.sql,hint42,14.724837,
17f.sql,hint43,13.655181,
17f.sql,hint44,,
17f.sql,hint45,14.989643,
17f.sql,hint46,17.573408999999998,
17f.sql,hint47,15.961756,
17f.sql,hint48,23.789372,
16b.sql, ,,
16b.sql,hint1,38.290915,
16b.sql,hint2,12.451385,
16b.sql,hint3,10.592856,
16b.sql,hint4,22.892457,
16b.sql,hint5,8.462,
16b.sql,hint6,24.454293,
16b.sql,hint7,,
16b.sql,hint8,8.500735,
16b.sql,hint9,43.113772,
16b.sql,hint10,,
16b.sql,hint11,28.964884,
16b.sql,hint12,9.265033,
16b.sql,hint13,34.437172,
16b.sql,hint14,25.709998,
16b.sql,hint15,8.446281,
16b.sql,hint16,11.593816,
16b.sql,hint17,12.990387,
16b.sql,hint18,28.828875,
16b.sql,hint19,24.772749,
16b.sql,hint20,,
16b.sql,hint21,26.269134,
16b.sql,hint22,20.232874,
16b.sql,hint23,8.582679,
16b.sql,hint24,,
16b.sql,hint25,8.320099,
16b.sql,hint26,31.662844,
16b.sql,hint27,,
16b.sql,hint28,36.793548,
16b.sql,hint29,19.596477,
16b.sql,hint30,18.296650000000003,
16b.sql,hint31,39.716424,
16b.sql,hint32,19.607411,
16b.sql,hint33,18.330432,
16b.sql,hint34,,
16b.sql,hint35,28.450166,
16b.sql,hint36,,
16b.sql,hint37,22.664293,
16b.sql,hint38,,
16b.sql,hint39,,
16b.sql,hint40,,
16b.sql,hint41,22.537431,
16b.sql,hint42,21.697884,
16b.sql,hint43,44.230927,
16b.sql,hint44,22.980151999999997,
16b.sql,hint45,20.148956,
16b.sql,hint46,25.404902,
16b.sql,hint47,,
16b.sql,hint48,,
6c.sql, ,0.0080399999999999,
6c.sql,hint1,1.885165,
6c.sql,hint2,5.537982,
6c.sql,hint3,4.571013,
6c.sql,hint4,0.036705,
6c.sql,hint5,2.478527,
6c.sql,hint6,0.049114,
6c.sql,hint7,0.010492,
6c.sql,hint8,,
6c.sql,hint9,,
6c.sql,hint10,0.794066,
6c.sql,hint11,0.008925,
6c.sql,hint12,1.912802,
6c.sql,hint13,0.781293,
6c.sql,hint14,,
6c.sql,hint15,1.994664,
6c.sql,hint16,,
6c.sql,hint17,,
6c.sql,hint18,0.046938,
6c.sql,hint19,0.010841,
6c.sql,hint20,2.498515,
6c.sql,hint21,0.036134,
6c.sql,hint22,,
6c.sql,hint23,,
6c.sql,hint24,,
6c.sql,hint25,2.471178,
6c.sql,hint26,0.0101479999999999,
6c.sql,hint27,2.497795,
6c.sql,hint28,3.387339,
6c.sql,hint29,,
6c.sql,hint30,0.007889,
6c.sql,hint31,1.30809,
6c.sql,hint32,0.042343,
6c.sql,hint33,0.008667,
6c.sql,hint34,1.870156,
6c.sql,hint35,0.807654,
6c.sql,hint36,0.009035,
6c.sql,hint37,9.939748,
6c.sql,hint38,0.80983,
6c.sql,hint39,0.008887,
6c.sql,hint40,3.098623,
6c.sql,hint41,0.04459,
6c.sql,hint42,0.009561,
6c.sql,hint43,,
6c.sql,hint44,,
6c.sql,hint45,0.007432,
6c.sql,hint46,,
6c.sql,hint47,,
6c.sql,hint48,0.0076749999999999,
e2a.sql, ,,
e2a.sql,hint1,15.619602,
e2a.sql,hint2,20.915763,
e2a.sql,hint3,16.072633,
e2a.sql,hint4,6.857093,
e2a.sql,hint5,16.176137,
e2a.sql,hint6,13.711848,
e2a.sql,hint7,1.771236,
e2a.sql,hint8,10.712477000000002,
e2a.sql,hint9,14.717848,
e2a.sql,hint10,15.428724,
e2a.sql,hint11,,
e2a.sql,hint12,5.915426999999999,
e2a.sql,hint13,15.48888,
e2a.sql,hint14,,
e2a.sql,hint15,5.261963,
e2a.sql,hint16,19.340728,
e2a.sql,hint17,16.144098,
e2a.sql,hint18,16.185097,
e2a.sql,hint19,2.6051529999999996,
e2a.sql,hint20,16.498805,
e2a.sql,hint21,15.727984,
e2a.sql,hint22,1.391673,
e2a.sql,hint23,,
e2a.sql,hint24,,
e2a.sql,hint25,6.68736,
e2a.sql,hint26,1.494339,
e2a.sql,hint27,5.841517,
e2a.sql,hint28,18.354646,
e2a.sql,hint29,6.577453,
e2a.sql,hint30,2.260397,
e2a.sql,hint31,17.032692,
e2a.sql,hint32,11.454546,
e2a.sql,hint33,1.787764,
e2a.sql,hint34,,
e2a.sql,hint35,,
e2a.sql,hint36,1.422224,
e2a.sql,hint37,8.547468,
e2a.sql,hint38,17.008509999999998,
e2a.sql,hint39,1.4688910000000002,
e2a.sql,hint40,19.425736,
e2a.sql,hint41,,
e2a.sql,hint42,1.875221,
e2a.sql,hint43,,
e2a.sql,hint44,15.900505,
e2a.sql,hint45,1.41213,
e2a.sql,hint46,1.39945,
e2a.sql,hint47,8.504107,
e2a.sql,hint48,1.477536,
20a.sql, ,,
20a.sql,hint1,9.097178,
20a.sql,hint2,6.211533,
20a.sql,hint3,10.590533,
20a.sql,hint4,6.487983,
20a.sql,hint5,4.444688,
20a.sql,hint6,4.63963,
20a.sql,hint7,3.256383,
20a.sql,hint8,4.149945,
20a.sql,hint9,,
20a.sql,hint10,16.483396,
20a.sql,hint11,,
20a.sql,hint12,,
20a.sql,hint13,15.668776,
20a.sql,hint14,7.767947,
20a.sql,hint15,5.11616,
20a.sql,hint16,11.17372,
20a.sql,hint17,12.210125,
20a.sql,hint18,10.668888,
20a.sql,hint19,7.057525,
20a.sql,hint20,,
20a.sql,hint21,5.291845,
20a.sql,hint22,3.3556999999999997,
20a.sql,hint23,5.000680999999999,
20a.sql,hint24,6.180348,
20a.sql,hint25,4.68726,
20a.sql,hint26,5.814529,
20a.sql,hint27,4.314664,
20a.sql,hint28,9.012137,
20a.sql,hint29,8.248823,
20a.sql,hint30,4.763759,
20a.sql,hint31,7.582140000000001,
20a.sql,hint32,5.156604000000001,
20a.sql,hint33,3.172373,
20a.sql,hint34,12.440717,
20a.sql,hint35,16.846338,
20a.sql,hint36,6.180057,
20a.sql,hint37,,
20a.sql,hint38,14.435597,
20a.sql,hint39,,
20a.sql,hint40,11.636854,
20a.sql,hint41,,
20a.sql,hint42,3.952076,
20a.sql,hint43,8.630933,
20a.sql,hint44,5.526586,
20a.sql,hint45,4.735383,
20a.sql,hint46,,
20a.sql,hint47,11.081279,
20a.sql,hint48,9.119149,
6b.sql, ,0.915423,
6b.sql,hint1,31.619126,
6b.sql,hint2,10.103122,
6b.sql,hint3,6.986515000000001,
6b.sql,hint4,1.455994,
6b.sql,hint5,4.176233,
6b.sql,hint6,0.575157,
6b.sql,hint7,0.191145,
6b.sql,hint8,,
6b.sql,hint9,21.670443,
6b.sql,hint10,3.157187,
6b.sql,hint11,0.390625,
6b.sql,hint12,,
6b.sql,hint13,0.883919,
6b.sql,hint14,,
6b.sql,hint15,3.763341,
6b.sql,hint16,,
6b.sql,hint17,7.6479,
6b.sql,hint18,1.920423,
6b.sql,hint19,0.310196,
6b.sql,hint20,4.195556,
6b.sql,hint21,0.42724,
6b.sql,hint22,0.182238,
6b.sql,hint23,3.749922,
6b.sql,hint24,1.20516,
6b.sql,hint25,4.527694,
6b.sql,hint26,0.669393,
6b.sql,hint27,3.366849,
6b.sql,hint28,4.605168,
6b.sql,hint29,,
6b.sql,hint30,0.187604,
6b.sql,hint31,1.21671,
6b.sql,hint32,0.223707,
6b.sql,hint33,0.178562,
6b.sql,hint34,29.154872,
6b.sql,hint35,1.005014,
6b.sql,hint36,0.227387,
6b.sql,hint37,12.145815,
6b.sql,hint38,1.839343,
6b.sql,hint39,0.643127,
6b.sql,hint40,,
6b.sql,hint41,0.2125,
6b.sql,hint42,0.1750509999999999,
6b.sql,hint43,1.189522,
6b.sql,hint44,0.217995,
6b.sql,hint45,0.18367,
6b.sql,hint46,0.258966,
6b.sql,hint47,11.394888000000002,
6b.sql,hint48,0.42829,
16c.sql, ,4.661549,
16c.sql,hint1,45.094072,
16c.sql,hint2,13.996066999999998,
16c.sql,hint3,8.094185,
16c.sql,hint4,3.219386,
16c.sql,hint5,5.421596999999999,
16c.sql,hint6,4.058590000000001,
16c.sql,hint7,1.624977,
16c.sql,hint8,5.2921890000000005,
16c.sql,hint9,41.97684,
16c.sql,hint10,,
16c.sql,hint11,3.435762,
16c.sql,hint12,,
16c.sql,hint13,7.0744560000000005,
16c.sql,hint14,2.215368,
16c.sql,hint15,5.693352,
16c.sql,hint16,,
16c.sql,hint17,9.990336,
16c.sql,hint18,6.411174,
16c.sql,hint19,5.714674,
16c.sql,hint20,5.760008,
16c.sql,hint21,5.289759,
16c.sql,hint22,1.7454,
16c.sql,hint23,,
16c.sql,hint24,5.142265,
16c.sql,hint25,5.294874,
16c.sql,hint26,5.15651,
16c.sql,hint27,,
16c.sql,hint28,28.627757000000003,
16c.sql,hint29,2.6686419999999997,
16c.sql,hint30,1.754819,
16c.sql,hint31,34.89084,
16c.sql,hint32,2.457732,
16c.sql,hint33,1.627857,
16c.sql,hint34,,
16c.sql,hint35,4.75638,
16c.sql,hint36,,
16c.sql,hint37,,
16c.sql,hint38,9.467786,
16c.sql,hint39,2.218796,
16c.sql,hint40,,
16c.sql,hint41,3.150427,
16c.sql,hint42,,
16c.sql,hint43,37.502187,
16c.sql,hint44,3.5382779999999996,
16c.sql,hint45,1.74668,
16c.sql,hint46,2.2115169999999997,
16c.sql,hint47,15.717593,
16c.sql,hint48,,
16a.sql, ,0.167533,
16a.sql,hint1,36.692528,
16a.sql,hint2,8.242466,
16a.sql,hint3,5.7977479999999995,
16a.sql,hint4,0.2068839999999999,
16a.sql,hint5,,
16a.sql,hint6,0.311117,
16a.sql,hint7,0.157923,
16a.sql,hint8,4.6998549999999994,
16a.sql,hint9,35.813167,
16a.sql,hint10,3.207511,
16a.sql,hint11,0.248115,
16a.sql,hint12,,
16a.sql,hint13,2.048563,
16a.sql,hint14,,
16a.sql,hint15,3.938817,
16a.sql,hint16,11.67936,
16a.sql,hint17,,
16a.sql,hint18,1.592121,
16a.sql,hint19,,
16a.sql,hint20,4.755644,
16a.sql,hint21,0.370371,
16a.sql,hint22,0.153582,
16a.sql,hint23,4.042502,
16a.sql,hint24,0.272094,
16a.sql,hint25,3.815363,
16a.sql,hint26,0.4537069999999999,
16a.sql,hint27,,
16a.sql,hint28,,
16a.sql,hint29,0.566436,
16a.sql,hint30,0.1572309999999999,
16a.sql,hint31,9.792218,
16a.sql,hint32,0.173602,
16a.sql,hint33,0.150079,
16a.sql,hint34,39.927892,
16a.sql,hint35,,
16a.sql,hint36,0.191727,
16a.sql,hint37,14.673806,
16a.sql,hint38,2.776567,
16a.sql,hint39,0.190945,
16a.sql,hint40,14.679992,
16a.sql,hint41,3.585847,
16a.sql,hint42,0.255862,
16a.sql,hint43,,
16a.sql,hint44,1.661128,
16a.sql,hint45,0.285112,
16a.sql,hint46,0.322699,
16a.sql,hint47,14.134685,
16a.sql,hint48,1.148948,
17e.sql, ,,
17e.sql,hint1,23.958495,
17e.sql,hint2,10.514697,
17e.sql,hint3,8.316447,
17e.sql,hint4,14.485552,
17e.sql,hint5,,
17e.sql,hint6,13.629887,
17e.sql,hint7,11.067662,
17e.sql,hint8,5.825344,
17e.sql,hint9,,
17e.sql,hint10,17.006644,
17e.sql,hint11,14.468577,
17e.sql,hint12,6.195141,
17e.sql,hint13,22.246644,
17e.sql,hint14,,
17e.sql,hint15,6.91666,
17e.sql,hint16,11.683061,
17e.sql,hint17,,
17e.sql,hint18,19.771213,
17e.sql,hint19,17.138916000000002,
17e.sql,hint20,6.25479,
17e.sql,hint21,,
17e.sql,hint22,11.372799,
17e.sql,hint23,6.362127,
17e.sql,hint24,18.313752,
17e.sql,hint25,6.091743,
17e.sql,hint26,17.859571,
17e.sql,hint27,5.759733,
17e.sql,hint28,27.508276,
17e.sql,hint29,11.53256,
17e.sql,hint30,11.077378,
17e.sql,hint31,35.441322,
17e.sql,hint32,12.526314,
17e.sql,hint33,11.07379,
17e.sql,hint34,23.060213,
17e.sql,hint35,18.683992,
17e.sql,hint36,16.563364,
17e.sql,hint37,19.937211,
17e.sql,hint38,28.559841,
17e.sql,hint39,,
17e.sql,hint40,30.002215,
17e.sql,hint41,12.276837,
17e.sql,hint42,13.733476,
17e.sql,hint43,39.162493000000005,
17e.sql,hint44,14.356501,
17e.sql,hint45,11.229743,
17e.sql,hint46,13.96451,
17e.sql,hint47,19.229262,
17e.sql,hint48,24.687383,
20c.sql, ,4.462419,
20c.sql,hint1,,
20c.sql,hint2,9.944141,
20c.sql,hint3,11.277278,
20c.sql,hint4,3.158732,
20c.sql,hint5,4.587085,
20c.sql,hint6,1.732199,
20c.sql,hint7,1.3236199999999998,
20c.sql,hint8,4.111655,
20c.sql,hint9,7.747049,
20c.sql,hint10,4.6900379999999995,
20c.sql,hint11,1.7956990000000002,
20c.sql,hint12,,
20c.sql,hint13,,
20c.sql,hint14,1.720033,
20c.sql,hint15,4.328073000000001,
20c.sql,hint16,9.525844,
20c.sql,hint17,11.498194,
20c.sql,hint18,4.322785,
20c.sql,hint19,1.447659,
20c.sql,hint20,4.9585230000000005,
20c.sql,hint21,1.725684,
20c.sql,hint22,1.223772,
20c.sql,hint23,4.41626,
20c.sql,hint24,1.888252,
20c.sql,hint25,4.283206,
20c.sql,hint26,2.122623,
20c.sql,hint27,4.0326379999999995,
20c.sql,hint28,10.519042,
20c.sql,hint29,2.091279,
20c.sql,hint30,1.288102,
20c.sql,hint31,9.077013999999998,
20c.sql,hint32,,
20c.sql,hint33,1.2481220000000002,
20c.sql,hint34,8.842011000000001,
20c.sql,hint35,4.213051999999999,
20c.sql,hint36,1.6367239999999998,
20c.sql,hint37,15.075775,
20c.sql,hint38,,
20c.sql,hint39,,
20c.sql,hint40,11.123551,
20c.sql,hint41,,
20c.sql,hint42,1.2899269999999998,
20c.sql,hint43,8.813796,
20c.sql,hint44,1.557906,
20c.sql,hint45,1.278992,
20c.sql,hint46,2.28558,
20c.sql,hint47,,
20c.sql,hint48,,
e2b.sql, ,,
e2b.sql,hint1,21.155868,
e2b.sql,hint2,34.329159,
e2b.sql,hint3,26.626757,
e2b.sql,hint4,7.672084,
e2b.sql,hint5,,
e2b.sql,hint6,6.771453999999999,
e2b.sql,hint7,7.509145999999999,
e2b.sql,hint8,,
e2b.sql,hint9,20.195094,
e2b.sql,hint10,18.721062000000003,
e2b.sql,hint11,8.917392,
e2b.sql,hint12,,
e2b.sql,hint13,16.569678,
e2b.sql,hint14,8.669134,
e2b.sql,hint15,16.264770000000002,
e2b.sql,hint16,30.281768,
e2b.sql,hint17,27.1454,
e2b.sql,hint18,58.475436,
e2b.sql,hint19,7.888687,
e2b.sql,hint20,,
e2b.sql,hint21,,
e2b.sql,hint22,7.512314999999999,
e2b.sql,hint23,15.03013,
e2b.sql,hint24,7.641165,
e2b.sql,hint25,,
e2b.sql,hint26,8.041243,
e2b.sql,hint27,15.08163,
e2b.sql,hint28,,
e2b.sql,hint29,7.485029000000001,
e2b.sql,hint30,6.4887690000000005,
e2b.sql,hint31,25.94008,
e2b.sql,hint32,6.821214,
e2b.sql,hint33,6.100079,
e2b.sql,hint34,19.004653,
e2b.sql,hint35,17.125625,
e2b.sql,hint36,8.327332,
e2b.sql,hint37,,
e2b.sql,hint38,,
e2b.sql,hint39,6.123265,
e2b.sql,hint40,27.083003,
e2b.sql,hint41,54.872165,
e2b.sql,hint42,6.241522,
e2b.sql,hint43,30.544224999999997,
e2b.sql,hint44,63.181663,
e2b.sql,hint45,6.150945,
e2b.sql,hint46,8.163325,
e2b.sql,hint47,21.174996,
e2b.sql,hint48,6.307016,
20b.sql, ,8.718295,
20b.sql,hint1,9.212887,
20b.sql,hint2,9.987063,
20b.sql,hint3,,
20b.sql,hint4,4.848904999999999,
20b.sql,hint5,4.351006999999999,
20b.sql,hint6,4.414303,
20b.sql,hint7,,
20b.sql,hint8,4.28847,
20b.sql,hint9,15.369992,
20b.sql,hint10,15.054673,
20b.sql,hint11,4.318098,
20b.sql,hint12,,
20b.sql,hint13,,
20b.sql,hint14,,
20b.sql,hint15,,
20b.sql,hint16,8.895716,
20b.sql,hint17,10.863958,
20b.sql,hint18,6.702968,
20b.sql,hint19,4.08479,
20b.sql,hint20,4.416354,
20b.sql,hint21,3.31308,
20b.sql,hint22,2.5193809999999996,
20b.sql,hint23,4.133093,
20b.sql,hint24,,
20b.sql,hint25,4.130935999999999,
20b.sql,hint26,4.18938,
20b.sql,hint27,3.984657,
20b.sql,hint28,12.515991,
20b.sql,hint29,6.135809,
20b.sql,hint30,3.4618420000000003,
20b.sql,hint31,,
20b.sql,hint32,3.993896,
20b.sql,hint33,,
20b.sql,hint34,14.272973,
20b.sql,hint35,11.415003,
20b.sql,hint36,4.191559,
20b.sql,hint37,,
20b.sql,hint38,9.945564,
20b.sql,hint39,4.078763,
20b.sql,hint40,9.626582,
20b.sql,hint41,3.9478,
20b.sql,hint42,2.56358,
20b.sql,hint43,6.716441,
20b.sql,hint44,,
20b.sql,hint45,2.58882,
20b.sql,hint46,2.841996,
20b.sql,hint47,9.855871,
20b.sql,hint48,4.484502,
6a.sql, ,0.033145,
6a.sql,hint1,1.943355,
6a.sql,hint2,9.546226,
6a.sql,hint3,5.133538,
6a.sql,hint4,,
6a.sql,hint5,2.4894659999999997,
6a.sql,hint6,0.034576,
6a.sql,hint7,0.010705,
6a.sql,hint8,2.06081,
6a.sql,hint9,1.939286,
6a.sql,hint10,,
6a.sql,hint11,0.016648,
6a.sql,hint12,1.850023,
6a.sql,hint13,1.857383,
6a.sql,hint14,0.014488,
6a.sql,hint15,1.810383,
6a.sql,hint16,5.5744430000000005,
6a.sql,hint17,5.208082,
6a.sql,hint18,0.090557,
6a.sql,hint19,0.012986,
6a.sql,hint20,2.8876880000000003,
6a.sql,hint21,0.040507,
6a.sql,hint22,0.013084,
6a.sql,hint23,2.082525,
6a.sql,hint24,0.0119309999999999,
6a.sql,hint25,1.791253,
6a.sql,hint26,0.011906,
6a.sql,hint27,1.795368,
6a.sql,hint28,3.347495,
6a.sql,hint29,0.091836,
6a.sql,hint30,0.012324,
6a.sql,hint31,2.202676,
6a.sql,hint32,,
6a.sql,hint33,0.013028,
6a.sql,hint34,1.856429,
6a.sql,hint35,1.845138,
6a.sql,hint36,0.014586,
6a.sql,hint37,7.0835349999999995,
6a.sql,hint38,1.945142,
6a.sql,hint39,0.0193649999999999,
6a.sql,hint40,3.191618,
6a.sql,hint41,0.04111,
6a.sql,hint42,0.011987,
6a.sql,hint43,,
6a.sql,hint44,0.039992,
6a.sql,hint45,,
6a.sql,hint46,0.013039,
6a.sql,hint47,,
6a.sql,hint48,0.0133859999999999,
17d.sql, ,13.379181,
17d.sql,hint1,15.858218,
17d.sql,hint2,7.517491,
17d.sql,hint3,7.412545,
17d.sql,hint4,15.101912,
17d.sql,hint5,4.2859300000000005,
17d.sql,hint6,11.527431,
17d.sql,hint7,,
17d.sql,hint8,4.24768,
17d.sql,hint9,17.800184,
17d.sql,hint10,17.282989,
17d.sql,hint11,15.598134,
17d.sql,hint12,,
17d.sql,hint13,16.609783,
17d.sql,hint14,,
17d.sql,hint15,3.839692,
17d.sql,hint16,9.350281,
17d.sql,hint17,8.386852000000001,
17d.sql,hint18,20.59305,
17d.sql,hint19,13.440964,
17d.sql,hint20,4.293974,
17d.sql,hint21,,
17d.sql,hint22,11.293302,
17d.sql,hint23,3.913568,
17d.sql,hint24,13.208341,
17d.sql,hint25,3.851588,
17d.sql,hint26,15.240187,
17d.sql,hint27,3.789041,
17d.sql,hint28,7.682949,
17d.sql,hint29,20.276236,
17d.sql,hint30,13.719407,
17d.sql,hint31,7.995513,
17d.sql,hint32,17.96218,
17d.sql,hint33,12.637882,
17d.sql,hint34,17.453924999999998,
17d.sql,hint35,,
17d.sql,hint36,,
17d.sql,hint37,11.604965,
17d.sql,hint38,,
17d.sql,hint39,19.09948,
17d.sql,hint40,11.983462,
17d.sql,hint41,19.889006,
17d.sql,hint42,14.204108,
17d.sql,hint43,13.244227,
17d.sql,hint44,,
17d.sql,hint45,17.815731,
17d.sql,hint46,17.81474,
17d.sql,hint47,11.223199,
17d.sql,hint48,,
11c.sql, ,0.979865,
11c.sql,hint1,1.823792,
11c.sql,hint2,1.259073,
11c.sql,hint3,0.372951,
11c.sql,hint4,0.946012,
11c.sql,hint5,0.622989,
11c.sql,hint6,0.178812,
11c.sql,hint7,0.139728,
11c.sql,hint8,0.471326,
11c.sql,hint9,0.166906,
11c.sql,hint10,,
11c.sql,hint11,0.198506,
11c.sql,hint12,0.490653,
11c.sql,hint13,1.821936,
11c.sql,hint14,0.198485,
11c.sql,hint15,0.468857,
11c.sql,hint16,0.974124,
11c.sql,hint17,0.376857,
11c.sql,hint18,0.938904,
11c.sql,hint19,,
11c.sql,hint20,,
11c.sql,hint21,0.177839,
11c.sql,hint22,0.139456,
11c.sql,hint23,,
11c.sql,hint24,0.198131,
11c.sql,hint25,0.4815919999999999,
11c.sql,hint26,,
11c.sql,hint27,0.4719379999999999,
11c.sql,hint28,0.71996,
11c.sql,hint29,0.952658,
11c.sql,hint30,0.937223,
11c.sql,hint31,0.629491,
11c.sql,hint32,0.1794559999999999,
11c.sql,hint33,,
11c.sql,hint34,0.161167,
11c.sql,hint35,1.825781,
11c.sql,hint36,,
11c.sql,hint37,,
11c.sql,hint38,1.838247,
11c.sql,hint39,,
11c.sql,hint40,0.694986,
11c.sql,hint41,,
11c.sql,hint42,0.936386,
11c.sql,hint43,0.605596,
11c.sql,hint44,0.1824569999999999,
11c.sql,hint45,0.142935,
11c.sql,hint46,0.203322,
11c.sql,hint47,1.258501,
11c.sql,hint48,0.2186779999999999,
1b.sql, ,0.161926,
1b.sql,hint1,0.449855,
1b.sql,hint2,0.587102,
1b.sql,hint3,,
1b.sql,hint4,0.004482,
1b.sql,hint5,0.2936689999999999,
1b.sql,hint6,0.000137,
1b.sql,hint7,0.055716,
1b.sql,hint8,0.297869,
1b.sql,hint9,0.435043,
1b.sql,hint10,0.429673,
1b.sql,hint11,0.05361,
1b.sql,hint12,0.267339,
1b.sql,hint13,0.426133,
1b.sql,hint14,0.053935,
1b.sql,hint15,0.271259,
1b.sql,hint16,0.580952,
1b.sql,hint17,,
1b.sql,hint18,0.0002,
1b.sql,hint19,0.057196,
1b.sql,hint20,,
1b.sql,hint21,0.0001409999999999,
1b.sql,hint22,0.065714,
1b.sql,hint23,0.275855,
1b.sql,hint24,0.056167,
1b.sql,hint25,0.302156,
1b.sql,hint26,,
1b.sql,hint27,0.27415,
1b.sql,hint28,1.30729,
1b.sql,hint29,0.000191,
1b.sql,hint30,9.7e-05,
1b.sql,hint31,1.2710519999999998,
1b.sql,hint32,0.000205,
1b.sql,hint33,9.6e-05,
1b.sql,hint34,0.4455179999999999,
1b.sql,hint35,0.423103,
1b.sql,hint36,0.000168,
1b.sql,hint37,1.061901,
1b.sql,hint38,0.41807,
1b.sql,hint39,0.000133,
1b.sql,hint40,1.312847,
1b.sql,hint41,0.0007239999999999,
1b.sql,hint42,,
1b.sql,hint43,,
1b.sql,hint44,0.000196,
1b.sql,hint45,9.3e-05,
1b.sql,hint46,,
1b.sql,hint47,1.055278,
1b.sql,hint48,,
31a.sql, ,,
31a.sql,hint1,3.755429,
31a.sql,hint2,18.00768,
31a.sql,hint3,14.43765,
31a.sql,hint4,,
31a.sql,hint5,7.882647,
31a.sql,hint6,2.165971,
31a.sql,hint7,0.918607,
31a.sql,hint8,7.228364,
31a.sql,hint9,4.289124,
31a.sql,hint10,3.1721190000000004,
31a.sql,hint11,56.136683,
31a.sql,hint12,,
31a.sql,hint13,3.854351,
31a.sql,hint14,,
31a.sql,hint15,7.285121,
31a.sql,hint16,17.995176,
31a.sql,hint17,13.48534,
31a.sql,hint18,2.510405,
31a.sql,hint19,0.901044,
31a.sql,hint20,,
31a.sql,hint21,1.3554670000000002,
31a.sql,hint22,0.928489,
31a.sql,hint23,7.248164,
31a.sql,hint24,55.98434,
31a.sql,hint25,7.404615,
31a.sql,hint26,50.543231,
31a.sql,hint27,8.410003000000001,
31a.sql,hint28,16.121828,
31a.sql,hint29,2.173412,
31a.sql,hint30,0.915475,
31a.sql,hint31,14.248671,
31a.sql,hint32,,
31a.sql,hint33,0.955134,
31a.sql,hint34,,
